,nOfCon,nOfM,Dc,sAEC,infScore,confidence_int_95
1546,2,1.8,6000,150000,0.0052,0.0019936119550203347
1547,2,1.8,6000,500000,0.0006,0.0006787601968294841
1548,2,1.9,20,1500,0.0008,0.0007836863372548995
1549,2,1.9,20,5000,0.0,0.0
1550,2,1.9,20,15000,0.0,0.0
1551,2,1.9,20,50000,0.0002,0.00039196079803980395
1552,2,1.9,20,150000,0.0,0.0
1553,2,1.9,20,500000,0.0002,0.00039196079803980395
1554,2,1.9,60,1500,0.0056,0.002068452920614825
1555,2,1.9,60,5000,0.0,0.0
1556,2,1.9,60,15000,0.0,0.0
1557,2,1.9,60,50000,0.0,0.0
1558,2,1.9,60,150000,0.0002,0.00039196079803980395
1559,2,1.9,60,500000,0.0,0.0
1560,2,1.9,200,1500,0.044,0.005684946128152843
1561,2,1.9,200,5000,0.0048,0.0019157854543763503
1562,2,1.9,200,15000,0.0004,0.0005542608310173108
1563,2,1.9,200,50000,0.0,0.0
1564,2,1.9,200,150000,0.0004,0.0005542608310173108
1565,2,1.9,200,500000,0.0,0.0
1566,2,1.9,600,1500,0.0812,0.007571110366333329
1567,2,1.9,600,5000,0.0332,0.004966019629763862
1568,2,1.9,600,15000,0.0034,0.0016135074281824673
1569,2,1.9,600,50000,0.0004,0.0005542608310173108
1570,2,1.9,600,150000,0.0002,0.00039196079803980395
1571,2,1.9,600,500000,0.0,0.0
1572,2,1.9,2000,1500,0.1062,0.008539914108420529
1573,2,1.9,2000,5000,0.0808,0.007554083088979099
1574,2,1.9,2000,15000,0.0392,0.005379359883406203
1575,2,1.9,2000,50000,0.002,0.001238372609516215
1576,2,1.9,2000,150000,0.0006,0.0006787601968294841
1577,2,1.9,2000,500000,0.0004,0.0005542608310173108
1578,2,1.9,6000,1500,0.1116,0.008727853370720661
1579,2,1.9,6000,5000,0.1086,0.008624269050348556
1580,2,1.9,6000,15000,0.0832,0.007655437842684114
1581,2,1.9,6000,50000,0.032,0.004878471104762228
1582,2,1.9,6000,150000,0.0046,0.0018756370514574508
1583,2,1.9,6000,500000,0.0004,0.0005542608310173108
1584,2,2.0,20,1500,0.0002,0.00039196079803980395
1585,2,2.0,20,5000,0.0,0.0
1586,2,2.0,20,15000,0.0,0.0
1587,2,2.0,20,50000,0.0,0.0
1588,2,2.0,20,150000,0.0,0.0
1589,2,2.0,20,500000,0.0002,0.00039196079803980395
1590,2,2.0,60,1500,0.0054,0.002031384697392397
1591,2,2.0,60,5000,0.0004,0.0005542608310173108
1592,2,2.0,60,15000,0.0,0.0
1593,2,2.0,60,50000,0.0,0.0
1594,2,2.0,60,150000,0.0,0.0
1595,2,2.0,60,500000,0.0,0.0
1596,2,2.0,200,1500,0.0392,0.005379359883406203
1597,2,2.0,200,5000,0.0044,0.0018345935039675684
1598,2,2.0,200,15000,0.0,0.0
1599,2,2.0,200,50000,0.0004,0.0005542608310173108
1600,2,2.0,200,150000,0.0,0.0
1601,2,2.0,200,500000,0.0002,0.00039196079803980395
1602,2,2.0,600,1500,0.0654,0.006852875340234929
1603,2,2.0,600,5000,0.0254,0.004361151071540632
1604,2,2.0,600,15000,0.002,0.001238372609516215
1605,2,2.0,600,50000,0.0004,0.0005542608310173108
1606,2,2.0,600,150000,0.0002,0.00039196079803980395
1607,2,2.0,600,500000,0.0,0.0
1608,2,2.0,2000,1500,0.0872,0.007820186804111522
1609,2,2.0,2000,5000,0.068,0.006978040435537759
1610,2,2.0,2000,15000,0.0302,0.004743682686183805
1611,2,2.0,2000,50000,0.0028,0.00146467483463054
1612,2,2.0,2000,150000,0.0008,0.0007836863372548995
1613,2,2.0,2000,500000,0.0002,0.00039196079803980395
1614,2,2.0,6000,1500,0.0948,0.008119840726713795
1615,2,2.0,6000,5000,0.091,0.007972117791402734
1616,2,2.0,6000,15000,0.0692,0.007034808889742492
1617,2,2.0,6000,50000,0.0266,0.004460233121799801
1618,2,2.0,6000,150000,0.0022,0.001298686001772561
1619,2,2.0,6000,500000,0.0002,0.00039196079803980395
1620,2,2.1,20,1500,0.0002,0.00039196079803980395
1621,2,2.1,20,5000,0.0,0.0
1622,2,2.1,20,15000,0.0,0.0
1623,2,2.1,20,50000,0.0,0.0
1624,2,2.1,20,150000,0.0002,0.00039196079803980395
1625,2,2.1,20,500000,0.0,0.0
1626,2,2.1,60,1500,0.0048,0.0019157854543763503
1627,2,2.1,60,5000,0.0,0.0
1628,2,2.1,60,15000,0.0,0.0
1629,2,2.1,60,50000,0.0002,0.00039196079803980395
1630,2,2.1,60,150000,0.0,0.0
1631,2,2.1,60,500000,0.0,0.0
1632,2,2.1,200,1500,0.0316,0.004848886303142196
1633,2,2.1,200,5000,0.0012,0.0009596236862437275
1634,2,2.1,200,15000,0.0002,0.00039196079803980395
1635,2,2.1,200,50000,0.0,0.0
1636,2,2.1,200,150000,0.0002,0.00039196079803980395
1637,2,2.1,200,500000,0.0,0.0
1638,2,2.1,600,1500,0.056,0.006373105089357934
1639,2,2.1,600,5000,0.023,0.0041551075461412545
1640,2,2.1,600,15000,0.001,0.0008761002682341788
1641,2,2.1,600,50000,0.0,0.0
1642,2,2.1,600,150000,0.0,0.0
1643,2,2.1,600,500000,0.0,0.0
1644,2,2.1,2000,1500,0.0754,0.007318695639852773
1645,2,2.1,2000,5000,0.0568,0.006415745575005294
1646,2,2.1,2000,15000,0.0256,0.004377838028616408
1647,2,2.1,2000,50000,0.001,0.0008761002682341788
1648,2,2.1,2000,150000,0.0004,0.0005542608310173108
1649,2,2.1,2000,500000,0.0,0.0
1650,2,2.1,6000,1500,0.0762,0.007354235515619554
1651,2,2.1,6000,5000,0.0718,0.007155732108121433
1652,2,2.1,6000,15000,0.0574,0.006447490829524304
1653,2,2.1,6000,50000,0.0228,0.0041374258339213765
1654,2,2.1,6000,150000,0.0028,0.00146467483463054
1655,2,2.1,6000,500000,0.0,0.0
1656,2,2.2,20,1500,0.0002,0.00039196079803980395
1657,2,2.2,20,5000,0.0,0.0
1658,2,2.2,20,15000,0.0,0.0
1659,2,2.2,20,50000,0.0,0.0
1660,2,2.2,20,150000,0.0,0.0
1661,2,2.2,20,500000,0.0,0.0
1662,2,2.2,60,1500,0.0034,0.0016135074281824673
1663,2,2.2,60,5000,0.0002,0.00039196079803980395
1664,2,2.2,60,15000,0.0,0.0
1665,2,2.2,60,50000,0.0,0.0
1666,2,2.2,60,150000,0.0,0.0
1667,2,2.2,60,500000,0.0,0.0
1668,2,2.2,200,1500,0.0272,0.004508865725567795
1669,2,2.2,200,5000,0.0016,0.0011078560830721652
1670,2,2.2,200,15000,0.0002,0.00039196079803980395
1671,2,2.2,200,50000,0.0,0.0
1672,2,2.2,200,150000,0.0002,0.00039196079803980395
1673,2,2.2,200,500000,0.0,0.0
1674,2,2.2,600,1500,0.0484,0.005948684921963846
1675,2,2.2,600,5000,0.0206,0.003937175094506212
1676,2,2.2,600,15000,0.0026,0.0014115375151939815
1677,2,2.2,600,50000,0.0002,0.00039196079803980395
1678,2,2.2,600,150000,0.0,0.0
1679,2,2.2,600,500000,0.0,0.0
1680,2,2.2,2000,1500,0.0606,0.006613519816618077
1681,2,2.2,2000,5000,0.0456,0.005782540801827515
1682,2,2.2,2000,15000,0.018,0.0036852169976814117
1683,2,2.2,2000,50000,0.0014,0.0010364082655015833
1684,2,2.2,2000,150000,0.0002,0.00039196079803980395
1685,2,2.2,2000,500000,0.0002,0.00039196079803980395
1686,2,2.2,6000,1500,0.0736,0.0072378445198000765
1687,2,2.2,6000,5000,0.06,0.006582799404508692
1688,2,2.2,6000,15000,0.0438,0.0056726043559550314
1689,2,2.2,6000,50000,0.0166,0.003541524211522491
1690,2,2.2,6000,150000,0.0014,0.0010364082655015833
1691,2,2.2,6000,500000,0.0002,0.00039196079803980395
1692,2,2.3,20,1500,0.0,0.0
1693,2,2.3,20,5000,0.0,0.0
1694,2,2.3,20,15000,0.0,0.0
1695,2,2.3,20,50000,0.0,0.0
1696,2,2.3,20,150000,0.0,0.0
1697,2,2.3,20,500000,0.0,0.0
1698,2,2.3,60,1500,0.0036,0.0016601188429748032
1699,2,2.3,60,5000,0.0002,0.00039196079803980395
1700,2,2.3,60,15000,0.0,0.0
1701,2,2.3,60,50000,0.0,0.0
1702,2,2.3,60,150000,0.0,0.0
1703,2,2.3,60,500000,0.0,0.0
1704,2,2.3,200,1500,0.0202,0.0038995587836574536
1705,2,2.3,200,5000,0.0028,0.00146467483463054
1706,2,2.3,200,15000,0.0004,0.0005542608310173108
1707,2,2.3,200,50000,0.0,0.0
1708,2,2.3,200,150000,0.0,0.0
1709,2,2.3,200,500000,0.0,0.0
1710,2,2.3,600,1500,0.0386,0.005339699048897794
1711,2,2.3,600,5000,0.0146,0.003324710048831326
1712,2,2.3,600,15000,0.0012,0.0009596236862437275
1713,2,2.3,600,50000,0.0,0.0
1714,2,2.3,600,150000,0.0,0.0
1715,2,2.3,600,500000,0.0,0.0
1716,2,2.3,2000,1500,0.0534,0.0062319641703719696
1717,2,2.3,2000,5000,0.0416,0.005534662423382297
1718,2,2.3,2000,15000,0.0188,0.003764686039924179
1719,2,2.3,2000,50000,0.0014,0.0010364082655015833
1720,2,2.3,2000,150000,0.0,0.0
1721,2,2.3,2000,500000,0.0,0.0
1722,2,2.3,6000,1500,0.0556,0.006351648469869849
1723,2,2.3,6000,5000,0.053,0.0062098912325418395
1724,2,2.3,6000,15000,0.0368,0.005218590453676165
1725,2,2.3,6000,50000,0.0156,0.0034349401224475517
1726,2,2.3,6000,150000,0.0014,0.0010364082655015833
1727,2,2.3,6000,500000,0.0004,0.0005542608310173108
1728,2,2.4,20,1500,0.0002,0.00039196079803980395
1729,2,2.4,20,5000,0.0,0.0
1730,2,2.4,20,15000,0.0,0.0
1731,2,2.4,20,50000,0.0,0.0
1732,2,2.4,20,150000,0.0,0.0
1733,2,2.4,20,500000,0.0,0.0
1734,2,2.4,60,1500,0.0032,0.0015654891897422991
1735,2,2.4,60,5000,0.0,0.0
1736,2,2.4,60,15000,0.0,0.0
1737,2,2.4,60,50000,0.0,0.0
1738,2,2.4,60,150000,0.0,0.0
1739,2,2.4,60,500000,0.0,0.0
1740,2,2.4,200,1500,0.017,0.0035832102254821723
1741,2,2.4,200,5000,0.0014,0.0010364082655015833
1742,2,2.4,200,15000,0.0,0.0
1743,2,2.4,200,50000,0.0,0.0
1744,2,2.4,200,150000,0.0,0.0
1745,2,2.4,200,500000,0.0,0.0
1746,2,2.4,600,1500,0.031,0.004804119532234809
1747,2,2.4,600,5000,0.012,0.003018145443811481
1748,2,2.4,600,15000,0.0014,0.0010364082655015833
1749,2,2.4,600,50000,0.0,0.0
1750,2,2.4,600,150000,0.0,0.0
1751,2,2.4,600,500000,0.0,0.0
1752,2,2.4,2000,1500,0.0442,0.005697255770561824
1753,2,2.4,2000,5000,0.0324,0.004907852523945682
1754,2,2.4,2000,15000,0.013,0.0031397952035124837
1755,2,2.4,2000,50000,0.0006,0.0006787601968294841
1756,2,2.4,2000,150000,0.0004,0.0005542608310173108
1757,2,2.4,2000,500000,0.0,0.0
1758,2,2.4,6000,1500,0.0542,0.00627581838768459
1759,2,2.4,6000,5000,0.0458,0.005794600696786621
1760,2,2.4,6000,15000,0.035,0.005094115035999874
1761,2,2.4,6000,50000,0.0122,0.0030428846923930587
1762,2,2.4,6000,150000,0.0012,0.0009596236862437275
1763,2,2.4,6000,500000,0.0002,0.00039196079803980395
1764,2,2.5,20,1500,0.0002,0.00039196079803980395
1765,2,2.5,20,5000,0.0,0.0
1766,2,2.5,20,15000,0.0,0.0
1767,2,2.5,20,50000,0.0,0.0
1768,2,2.5,20,150000,0.0,0.0
1769,2,2.5,20,500000,0.0,0.0
1770,2,2.5,60,1500,0.0018,0.001174941123290865
1771,2,2.5,60,5000,0.0002,0.00039196079803980395
1772,2,2.5,60,15000,0.0,0.0
1773,2,2.5,60,50000,0.0,0.0
1774,2,2.5,60,150000,0.0,0.0
1775,2,2.5,60,500000,0.0,0.0
1776,2,2.5,200,1500,0.0128,0.0031158649603601246
1777,2,2.5,200,5000,0.0018,0.001174941123290865
1778,2,2.5,200,15000,0.0,0.0
1779,2,2.5,200,50000,0.0,0.0
1780,2,2.5,200,150000,0.0,0.0
1781,2,2.5,200,500000,0.0,0.0
1782,2,2.5,600,1500,0.0312,0.0048190943733444356
1783,2,2.5,600,5000,0.0102,0.002785126206691539
1784,2,2.5,600,15000,0.0006,0.0006787601968294841
1785,2,2.5,600,50000,0.0002,0.00039196079803980395
1786,2,2.5,600,150000,0.0,0.0
1787,2,2.5,600,500000,0.0,0.0
1788,2,2.5,2000,1500,0.041,0.0054963236877025356
1789,2,2.5,2000,5000,0.0316,0.004848886303142196
1790,2,2.5,2000,15000,0.0104,0.0028120146708009897
1791,2,2.5,2000,50000,0.0008,0.0007836863372548995
1792,2,2.5,2000,150000,0.0004,0.0005542608310173108
1793,2,2.5,2000,500000,0.0,0.0
1794,2,2.5,6000,1500,0.0448,0.005733993985626424
1795,2,2.5,6000,5000,0.0404,0.005457664961208227
1796,2,2.5,6000,15000,0.0268,0.004476509560271261
1797,2,2.5,6000,50000,0.009,0.002617755924451323
1798,2,2.5,6000,150000,0.0006,0.0006787601968294841
1799,2,2.5,6000,500000,0.0,0.0
1800,3,0.1,20,1500,0.6472,0.013245080791418375
1801,3,0.1,20,5000,0.5636,0.013746715110629158
1802,3,0.1,20,15000,0.5574,0.01376766392663621
1803,3,0.1,20,50000,0.5984,0.013588255793176693
1804,3,0.1,20,150000,0.627,0.013404766567158116
1805,3,0.1,20,500000,0.6788,0.012942845122275087
1806,3,0.1,60,1500,0.8588,0.009652380540529885
1807,3,0.1,60,5000,0.669,0.013043619608068921
1808,3,0.1,60,15000,0.6154,0.013485108810417512
1809,3,0.1,60,50000,0.5876,0.013644929340850395
1810,3,0.1,60,150000,0.6002,0.013578145545957297
1811,3,0.1,60,500000,0.6386,0.013316178263030276
1812,3,0.1,200,1500,0.9616,0.00532640160528663
1813,3,0.1,200,5000,0.8528,0.00982083851670518
1814,3,0.1,200,15000,0.6916,0.012801349246888001
1815,3,0.1,200,50000,0.6088,0.013527196978650086
1816,3,0.1,200,150000,0.594,0.013612168250502932
1817,3,0.1,200,500000,0.6054,0.013547863676196332
1818,3,0.1,600,1500,0.973,0.004492720191598852
1819,3,0.1,600,5000,0.9472,0.006198817852719982
1820,3,0.1,600,15000,0.8428,0.010089266727131363
1821,3,0.1,600,50000,0.69,0.01281965865380198
1822,3,0.1,600,150000,0.605,0.013550249886994704
1823,3,0.1,600,500000,0.5866,0.01364983289497714
1824,3,0.1,2000,1500,0.9798,0.0038995587836574536
1825,3,0.1,2000,5000,0.973,0.004492720191598852
1826,3,0.1,2000,15000,0.9518,0.005937005326189291
1827,3,0.1,2000,50000,0.8324,0.010353188281722688
1828,3,0.1,2000,150000,0.6958,0.012752428178005945
1829,3,0.1,2000,500000,0.5948,0.013607904960984992
1830,3,0.1,6000,1500,0.982,0.003685216997681414
1831,3,0.1,6000,5000,0.9778,0.004083876243374669
1832,3,0.1,6000,15000,0.9718,0.0045886408884548814
1833,3,0.1,6000,50000,0.95,0.0060411257229096
1834,3,0.1,6000,150000,0.8236,0.01056521960457046
1835,3,0.1,6000,500000,0.6702,0.013031625973269798
1836,3,0.2,20,1500,0.4054,0.013608974295985718
1837,3,0.2,20,5000,0.3114,0.012835532257479625
1838,3,0.2,20,15000,0.3132,0.012855740255745679
1839,3,0.2,20,50000,0.3376,0.01310787979487148
1840,3,0.2,20,150000,0.3744,0.013414897517491513
1841,3,0.2,20,500000,0.452,0.013795281465776623
1842,3,0.2,60,1500,0.7076,0.012608216727071278
1843,3,0.2,60,5000,0.4194,0.013678037749794375
1844,3,0.2,60,15000,0.3466,0.013190914745414738
1845,3,0.2,60,50000,0.3262,0.012995067834343921
1846,3,0.2,60,150000,0.336,0.01309256526735689
1847,3,0.2,60,500000,0.3886,0.013510928152158902
1848,3,0.2,200,1500,0.902,0.008241141590823444
1849,3,0.2,200,5000,0.7038,0.012655759916306884
1850,3,0.2,200,15000,0.4496,0.013788703502099101
1851,3,0.2,200,50000,0.36,0.013304921194806077
1852,3,0.2,200,150000,0.3414,0.013143580541572376
1853,3,0.2,200,500000,0.3432,0.013160163376007155
1854,3,0.2,600,1500,0.945,0.006319290466500178
1855,3,0.2,600,5000,0.8806,0.008987989846723235
1856,3,0.2,600,15000,0.672,0.013013455387405759
1857,3,0.2,600,50000,0.4448,0.013774574339238217
1858,3,0.2,600,150000,0.3596,0.013301682345808745
1859,3,0.2,600,500000,0.3206,0.012936464452268247
1860,3,0.2,2000,1500,0.9556,0.005709533490995565
1861,3,0.2,2000,5000,0.9402,0.006572518006609033
1862,3,0.2,2000,15000,0.8984,0.008374382526538897
1863,3,0.2,2000,50000,0.6656,0.013077082398027476
1864,3,0.2,2000,150000,0.4618,0.013818785645750497
1865,3,0.2,2000,500000,0.3588,0.013295174541885488
1866,3,0.2,6000,1500,0.9514,0.005960336474797374
1867,3,0.2,6000,5000,0.9534,0.005842538747907452
1868,3,0.2,6000,15000,0.9348,0.006843120994633956
1869,3,0.2,6000,50000,0.8858,0.008816007665332418
1870,3,0.2,6000,150000,0.6754,0.0129785404521772
1871,3,0.2,6000,500000,0.4402,0.013759813114544835
1872,3,0.3,20,1500,0.2494,0.011992882364335938
1873,3,0.3,20,5000,0.1676,0.01035318828172269
1874,3,0.3,20,15000,0.1528,0.009972997722410247
1875,3,0.3,20,50000,0.1658,0.01030857001699072
1876,3,0.3,20,150000,0.1992,0.011070768477174472
1877,3,0.3,20,500000,0.2502,0.012005698699667586
1878,3,0.3,60,1500,0.5806,0.013678037749794375
1879,3,0.3,60,5000,0.2656,0.012241973600886418
1880,3,0.3,60,15000,0.185,0.010763059416355556
1881,3,0.3,60,50000,0.1638,0.010258481970506163
1882,3,0.3,60,150000,0.1746,0.01052265716769296
1883,3,0.3,60,500000,0.2098,0.011286059194741094
1884,3,0.3,200,1500,0.8352,0.0102835938458887
1885,3,0.3,200,5000,0.544,0.013805525432956184
1886,3,0.3,200,15000,0.2972,0.012668096067333875
1887,3,0.3,200,50000,0.1954,0.010990649623602782
1888,3,0.3,200,150000,0.1722,0.010465267983725978
1889,3,0.3,200,500000,0.1844,0.01074954633669719
1890,3,0.3,600,1500,0.889,0.008707298621271698
1891,3,0.3,600,5000,0.7904,0.011282105957169521
1892,3,0.3,600,15000,0.5086,0.01385724269300354
1893,3,0.3,600,50000,0.2756,0.012385110811163539
1894,3,0.3,600,150000,0.1844,0.01074954633669719
1895,3,0.3,600,500000,0.1702,0.010416877627542717
1896,3,0.3,2000,1500,0.9148,0.007738449352887181
1897,3,0.3,2000,5000,0.891,0.008638198312148198
1898,3,0.3,2000,15000,0.8162,0.010735990485241684
1899,3,0.3,2000,50000,0.5162,0.013852016535479591
1900,3,0.3,2000,150000,0.2726,0.012342997564481654
1901,3,0.3,2000,500000,0.182,0.010695064671146219
1902,3,0.3,6000,1500,0.9182,0.007596549380027749
1903,3,0.3,6000,5000,0.9072,0.008042602009996515
1904,3,0.3,6000,15000,0.8964,0.008446987875734167
1905,3,0.3,6000,50000,0.7906,0.01127814860891627
1906,3,0.3,6000,150000,0.4982,0.013859203102747285
1907,3,0.3,6000,500000,0.2732,0.012351476488387936
1908,3,0.4,20,1500,0.1514,0.009935403750869915
1909,3,0.4,20,5000,0.0834,0.00766379750129138
1910,3,0.4,20,15000,0.074,0.0072559189411128345
1911,3,0.4,20,50000,0.0838,0.007680477517654745
1912,3,0.4,20,150000,0.1096,0.008659023572482062
1913,3,0.4,20,500000,0.149,0.009870268875770305
1914,3,0.4,60,1500,0.4372,0.013749540677826294
1915,3,0.4,60,5000,0.1646,0.010278582358905336
1916,3,0.4,60,15000,0.1076,0.008589284454295364
1917,3,0.4,60,50000,0.077,0.00738953792330752
1918,3,0.4,60,150000,0.0878,0.007844465568233441
1919,3,0.4,60,500000,0.1034,0.008439771834641029
1920,3,0.4,200,1500,0.7554,0.01191482823161123
1921,3,0.4,200,5000,0.409,0.013627822352819247
1922,3,0.4,200,15000,0.1798,0.010644512967120665
1923,3,0.4,200,50000,0.1076,0.008589284454295364
1924,3,0.4,200,150000,0.0914,0.00798786163205147
1925,3,0.4,200,500000,0.089,0.007892693917795115
1926,3,0.4,600,1500,0.828,0.010460452242613605
1927,3,0.4,600,5000,0.7108,0.012567356156137216
1928,3,0.4,600,15000,0.4016,0.013588255793176695
1929,3,0.4,600,50000,0.163,0.01023829409227924
1930,3,0.4,600,150000,0.0996,0.008300771932103664
1931,3,0.4,600,500000,0.0868,0.007803939308016176
1932,3,0.4,2000,1500,0.856,0.009731710871167516
1933,3,0.4,2000,5000,0.8336,0.010323490991559008
1934,3,0.4,2000,15000,0.7274,0.012342997564481652
1935,3,0.4,2000,50000,0.3818,0.013466462671511031
1936,3,0.4,2000,150000,0.176,0.010555796496712127
1937,3,0.4,2000,500000,0.103,0.008425310268470829
1938,3,0.4,6000,1500,0.8632,0.009525106357579426
1939,3,0.4,6000,5000,0.8604,0.009606473281532612
1940,3,0.4,6000,15000,0.8236,0.01056521960457046
1941,3,0.4,6000,50000,0.7284,0.01232880321121235
1942,3,0.4,6000,150000,0.3788,0.013445958852354115
1943,3,0.4,6000,500000,0.171,0.010436296032597004
1944,3,0.5,20,1500,0.0928,0.008042602009996515
1945,3,0.5,20,5000,0.0484,0.005948684921963846
1946,3,0.5,20,15000,0.0386,0.005339699048897794
1947,3,0.5,20,50000,0.041,0.0054963236877025356
1948,3,0.5,20,150000,0.0582,0.00648950997866557
1949,3,0.5,20,500000,0.0902,0.007940490019337597
1950,3,0.5,60,1500,0.3396,0.01312678712057143
1951,3,0.5,60,5000,0.0944,0.008104482209543061
1952,3,0.5,60,15000,0.052,0.006154275157969458
1953,3,0.5,60,50000,0.0518,0.00614307651288831
1954,3,0.5,60,150000,0.0474,0.005890003171204579
1955,3,0.5,60,500000,0.0596,0.0065622158169935255
1956,3,0.5,200,1500,0.673,0.013003266924892374
1957,3,0.5,200,5000,0.3124,0.012846786770114929
1958,3,0.5,200,15000,0.1154,0.00885620051877779
1959,3,0.5,200,50000,0.0558,0.006362388239898599
1960,3,0.5,200,150000,0.0468,0.005854448804387993
1961,3,0.5,200,500000,0.0468,0.005854448804387993
1962,3,0.5,600,1500,0.7738,0.011596628165945477
1963,3,0.5,600,5000,0.618,0.01346781022735322
1964,3,0.5,600,15000,0.2772,0.01240728488152021
1965,3,0.5,600,50000,0.0996,0.008300771932103664
1966,3,0.5,600,150000,0.061,0.006633897894903117
1967,3,0.5,600,500000,0.0442,0.005697255770561824
1968,3,0.5,2000,1500,0.7986,0.011116433011213624
1969,3,0.5,2000,5000,0.7744,0.0115857269519353
1970,3,0.5,2000,15000,0.641,0.013296805258406997
1971,3,0.5,2000,50000,0.293,0.012615793923491301
1972,3,0.5,2000,150000,0.1112,0.008714159118308548
1973,3,0.5,2000,500000,0.065,0.006833348227626045
1974,3,0.5,6000,1500,0.8118,0.010834413390820937
1975,3,0.5,6000,5000,0.8058,0.010965017105102939
1976,3,0.5,6000,15000,0.7712,0.011643474320803048
1977,3,0.5,6000,50000,0.633,0.01335998456286533
1978,3,0.5,6000,150000,0.286,0.01252573420123547
1979,3,0.5,6000,500000,0.0974,0.008218606971792726
1980,3,0.6,20,1500,0.0588,0.0065207971674635
1981,3,0.6,20,5000,0.0196,0.0038423839200163222
1982,3,0.6,20,15000,0.017,0.0035832102254821723
1983,3,0.6,20,50000,0.0246,0.004293683205454263
1984,3,0.6,20,150000,0.0304,0.004758873542005502
1985,3,0.6,20,500000,0.0494,0.006006665514642878
1986,3,0.6,60,1500,0.2666,0.012256644636310543
1987,3,0.6,60,5000,0.0604,0.006603300213438732
1988,3,0.6,60,15000,0.0324,0.004907852523945682
1989,3,0.6,60,50000,0.0216,0.004029546453485802
1990,3,0.6,60,150000,0.0258,0.004394454627732546
1991,3,0.6,60,500000,0.0284,0.00460441004047207
1992,3,0.6,200,1500,0.5846,0.013659465978902689
1993,3,0.6,200,5000,0.2402,0.011841513524343077
1994,3,0.6,200,15000,0.0788,0.007468117504378195
1995,3,0.6,200,50000,0.0368,0.005218590453676165
1996,3,0.6,200,150000,0.0292,0.004666888003284415
1997,3,0.6,200,500000,0.0242,0.00425950526178804
1998,3,0.6,600,1500,0.6962,0.01274770378771016
1999,3,0.6,600,5000,0.5238,0.013843583091786604
2000,3,0.6,600,15000,0.2122,0.011333178973756658
2001,3,0.6,600,50000,0.059,0.006531183512963022
2002,3,0.6,600,150000,0.0314,0.004834016467990154
2003,3,0.6,600,500000,0.0236,0.004207663067879842
2004,3,0.6,2000,1500,0.7404,0.012152247842633888
2005,3,0.6,2000,5000,0.7028,0.012668096067333875
2006,3,0.6,2000,15000,0.5594,0.013761144227309006
2007,3,0.6,2000,50000,0.2094,0.011278148608916268
2008,3,0.6,2000,150000,0.0758,0.007336495476397434
2009,3,0.6,2000,500000,0.0354,0.00512207966638552
2010,3,0.6,6000,1500,0.7454,0.01207521752801166
2011,3,0.6,6000,5000,0.7298,0.012308798751592295
2012,3,0.6,6000,15000,0.7032,0.012663170329866054
2013,3,0.6,6000,50000,0.5358,0.013823722015260578
2014,3,0.6,6000,150000,0.1988,0.011062409467164013
2015,3,0.6,6000,500000,0.0634,0.00675449329415612
2016,3,0.7,20,1500,0.0368,0.005218590453676165
2017,3,0.7,20,5000,0.0166,0.003541524211522491
2018,3,0.7,20,15000,0.0086,0.002559438815990724
2019,3,0.7,20,50000,0.0098,0.002730521295870076
2020,3,0.7,20,150000,0.0132,0.0031635347197715405
2021,3,0.7,20,500000,0.0312,0.0048190943733444356
2022,3,0.7,60,1500,0.202,0.011128796463229975
2023,3,0.7,60,5000,0.036,0.005163698023703555
2024,3,0.7,60,15000,0.022,0.004065854537486554
2025,3,0.7,60,50000,0.0128,0.0031158649603601246
2026,3,0.7,60,150000,0.0108,0.002865002470365427
2027,3,0.7,60,500000,0.0178,0.003665059548111053
2028,3,0.7,200,1500,0.5098,0.013856630562557407
2029,3,0.7,200,5000,0.1812,0.010676750225569577
2030,3,0.7,200,15000,0.0522,0.006165448477702169
2031,3,0.7,200,50000,0.0224,0.0041018112775699465
2032,3,0.7,200,150000,0.0152,0.003391305257153947
2033,3,0.7,200,500000,0.0174,0.003624382904274878
2034,3,0.7,600,1500,0.63,0.013382652651847465
2035,3,0.7,600,5000,0.4502,0.013790378372880129
2036,3,0.7,600,15000,0.1534,0.00998901996297935
2037,3,0.7,600,50000,0.0424,0.0055852943554301595
2038,3,0.7,600,150000,0.0192,0.0038037495337101255
2039,3,0.7,600,500000,0.016,0.003477992248409993
2040,3,0.7,2000,1500,0.6858,0.012866869609784658
2041,3,0.7,2000,5000,0.6186,0.013463760307313851
2042,3,0.7,2000,15000,0.4862,0.013854013178108356
2043,3,0.7,2000,50000,0.1578,0.010104903889260898
2044,3,0.7,2000,150000,0.043,0.00562291172970019
2045,3,0.7,2000,500000,0.0188,0.003764686039924179
2046,3,0.7,6000,1500,0.6942,0.012771212006509013
2047,3,0.7,6000,5000,0.6752,0.012980615812325699
2048,3,0.7,6000,15000,0.6268,0.013406221191790026
2049,3,0.7,6000,50000,0.4584,0.013811240934137672
2050,3,0.7,6000,150000,0.1494,0.009881185607243699
2051,3,0.7,6000,500000,0.0426,0.005597867057799783
2052,3,0.8,20,1500,0.0244,0.004276631969763122
2053,3,0.8,20,5000,0.0086,0.002559438815990724
2054,3,0.8,20,15000,0.0088,0.0025887675251362375
2055,3,0.8,20,50000,0.0068,0.0022779483934452943
2056,3,0.8,20,150000,0.009,0.002617755924451323
2057,3,0.8,20,500000,0.0178,0.003665059548111053
2058,3,0.8,60,1500,0.1526,0.009967645085816408
